date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2024-06-15,Eastern,Isiolo,Iresaboru Centre,10385,0.99,38.88,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,140,1.09
2024-06-15,Eastern,Isiolo,Iresaboru Centre,10385,0.99,38.88,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160,1.24
2024-06-15,Eastern,Isiolo,Iresaboru Centre,10385,0.99,38.88,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13,0.1
2024-06-15,Eastern,Isiolo,Iresaboru Centre,10385,0.99,38.88,miscellaneous food,Sugar,97,KG,actual,Retail,KES,167,1.3
2024-06-15,Eastern,Isiolo,Iresaboru Centre,10385,0.99,38.88,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,320,2.48
2024-06-15,Eastern,Isiolo,Iresaboru Centre,10385,0.99,38.88,pulses and nuts,Beans,50,KG,actual,Retail,KES,200,1.55
2024-06-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,53,0.41
2024-06-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80,0.62
2024-06-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,138,1.07
2024-06-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160,1.24
2024-06-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,miscellaneous food,Salt,185,200 G,actual,Retail,KES,12,0.093
2024-06-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,miscellaneous food,Sugar,97,KG,actual,Retail,KES,155,1.2
2024-06-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,293,2.27
2024-06-15,Eastern,Isiolo,Kipsing CENTER,10376,0.6,37.25,pulses and nuts,Beans,50,KG,actual,Retail,KES,127,0.99
2024-06-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,123,0.95
2024-06-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,133,1.03
2024-06-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200,1.55
2024-06-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,miscellaneous food,Sugar,97,KG,actual,Retail,KES,200,1.55
2024-06-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,373,2.9
2024-06-15,Eastern,Isiolo,Malka GALLA,10377,1.27,38.8,pulses and nuts,Beans,50,KG,actual,Retail,KES,193,1.5
2024-06-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,80,0.62
2024-06-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100,0.78
2024-06-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160,1.24
2024-06-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,miscellaneous food,Salt,185,200 G,actual,Retail,KES,12,0.093
2024-06-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,miscellaneous food,Sugar,97,KG,actual,Retail,KES,150,1.16
2024-06-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,250,1.94
2024-06-15,Eastern,Isiolo,Malkadaka,10386,0.84,38.5,pulses and nuts,Beans,50,KG,actual,Retail,KES,168,1.3
2024-06-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,110,0.85
2024-06-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160,1.24
2024-06-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,miscellaneous food,Sugar,97,KG,actual,Retail,KES,154,1.2
2024-06-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,240,1.86
2024-06-15,Eastern,Isiolo,Merti CENTER,10378,1.07,38.67,pulses and nuts,Beans,50,KG,actual,Retail,KES,210,1.63
2024-06-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,98,0.76
2024-06-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,104,0.81
2024-06-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,144.5,1.12
2024-06-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,108,0.84
2024-06-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,miscellaneous food,Sugar,97,KG,actual,Retail,KES,159,1.23
2024-06-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,288.5,2.24
2024-06-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,pulses and nuts,Beans,50,KG,actual,Retail,KES,161.5,1.25
2024-06-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,vegetables and fruits,Kale,796,KG,actual,Retail,KES,80,0.62
2024-06-15,Eastern,Isiolo,Modogashe,10371,0.73,39.17,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,80,0.62
2024-06-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50,0.39
2024-06-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,71,0.55
2024-06-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,130,1.01
2024-06-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110,0.85
2024-06-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,miscellaneous food,Salt,185,200 G,actual,Retail,KES,12,0.093
2024-06-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,miscellaneous food,Sugar,97,KG,actual,Retail,KES,150,1.16
2024-06-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,285,2.21
2024-06-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,pulses and nuts,Beans,50,KG,actual,Retail,KES,115,0.89
2024-06-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,135,1.05
2024-06-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,miscellaneous food,Sugar,97,KG,actual,Retail,KES,163,1.27
2024-06-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,363,2.82
2024-06-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,pulses and nuts,Beans,50,KG,actual,Retail,KES,173,1.34
2024-06-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2700,20.96
2024-06-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,2583,20.05
2024-06-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,9600,74.52
2024-06-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,12600,97.81
2024-06-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,5850,45.41
2024-06-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3491,27.1
2024-06-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1560,12.11
2024-06-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,4960,38.5
2024-06-15,Eastern,Marsabit,Dirib,10408,2.29,38.06,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,87,0.68
2024-06-15,Eastern,Marsabit,Dirib,10408,2.29,38.06,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140,1.09
2024-06-15,Eastern,Marsabit,Dirib,10408,2.29,38.06,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,117,0.91
2024-06-15,Eastern,Marsabit,Dirib,10408,2.29,38.06,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,Eastern,Marsabit,Dirib,10408,2.29,38.06,miscellaneous food,Sugar,97,KG,actual,Retail,KES,140,1.09
2024-06-15,Eastern,Marsabit,Dirib,10408,2.29,38.06,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,280,2.17
2024-06-15,Eastern,Marsabit,Dirib,10408,2.29,38.06,pulses and nuts,Beans,50,KG,actual,Retail,KES,100,0.78
2024-06-15,Eastern,Marsabit,Dirib,10408,2.29,38.06,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,75,0.58
2024-06-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50,0.39
2024-06-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80,0.62
2024-06-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100,0.78
2024-06-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,113,0.88
2024-06-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,miscellaneous food,Sugar,97,KG,actual,Retail,KES,133,1.03
2024-06-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,260,2.02
2024-06-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,pulses and nuts,Beans,50,KG,actual,Retail,KES,123,0.95
2024-06-15,Eastern,Marsabit,Dub Goba,10409,2.33,38.03,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,63,0.49
2024-06-15,Eastern,Marsabit,Karare,10411,2.21,37.89,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,100,0.78
2024-06-15,Eastern,Marsabit,Karare,10411,2.21,37.89,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,97,0.75
2024-06-15,Eastern,Marsabit,Karare,10411,2.21,37.89,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,130,1.01
2024-06-15,Eastern,Marsabit,Karare,10411,2.21,37.89,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,103,0.8
2024-06-15,Eastern,Marsabit,Karare,10411,2.21,37.89,miscellaneous food,Salt,185,200 G,actual,Retail,KES,12,0.093
2024-06-15,Eastern,Marsabit,Karare,10411,2.21,37.89,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
2024-06-15,Eastern,Marsabit,Karare,10411,2.21,37.89,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,267,2.07
2024-06-15,Eastern,Marsabit,Karare,10411,2.21,37.89,pulses and nuts,Beans,50,KG,actual,Retail,KES,123,0.95
2024-06-15,Eastern,Marsabit,Karare,10411,2.21,37.89,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,57,0.44
2024-06-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,64,0.5
2024-06-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,106,0.82
2024-06-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140,1.09
2024-06-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,127,0.99
2024-06-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,miscellaneous food,Sugar,97,KG,actual,Retail,KES,157,1.22
2024-06-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2024-06-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,pulses and nuts,Beans,50,KG,actual,Retail,KES,134,1.04
2024-06-15,Eastern,Marsabit,Kargi,6225,2.49,37.56,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,80,0.62
2024-06-15,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,65,0.5
2024-06-15,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,74.5,0.58
2024-06-15,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,143,1.11
2024-06-15,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,114.5,0.89
2024-06-15,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,151,1.17
2024-06-15,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,miscellaneous food,Salt,185,200 G,actual,Retail,KES,14,0.11
2024-06-15,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,miscellaneous food,Sugar,97,KG,actual,Retail,KES,157.5,1.22
2024-06-15,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,330,2.56
2024-06-15,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,pulses and nuts,Beans,50,KG,actual,Retail,KES,136.5,1.06
2024-06-15,Eastern,Marsabit,Kargi South Horr,10401,2.1,36.92,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,60,0.47
2024-06-15,Eastern,Marsabit,Korr,6224,2.01,37.5,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,85,0.66
2024-06-15,Eastern,Marsabit,Korr,6224,2.01,37.5,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,89,0.69
2024-06-15,Eastern,Marsabit,Korr,6224,2.01,37.5,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,139,1.08
2024-06-15,Eastern,Marsabit,Korr,6224,2.01,37.5,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,118,0.92
2024-06-15,Eastern,Marsabit,Korr,6224,2.01,37.5,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,122,0.95
2024-06-15,Eastern,Marsabit,Korr,6224,2.01,37.5,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11,0.085
2024-06-15,Eastern,Marsabit,Korr,6224,2.01,37.5,miscellaneous food,Sugar,97,KG,actual,Retail,KES,159,1.23
2024-06-15,Eastern,Marsabit,Korr,6224,2.01,37.5,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2024-06-15,Eastern,Marsabit,Korr,6224,2.01,37.5,pulses and nuts,Beans,50,KG,actual,Retail,KES,145,1.13
2024-06-15,Eastern,Marsabit,Korr,6224,2.01,37.5,vegetables and fruits,Kale,796,KG,actual,Retail,KES,110,0.85
2024-06-15,Eastern,Marsabit,Korr,6224,2.01,37.5,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,85,0.66
2024-06-15,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,98,0.76
2024-06-15,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,141,1.09
2024-06-15,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,113,0.88
2024-06-15,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,129,1
2024-06-15,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11,0.085
2024-06-15,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,miscellaneous food,Sugar,97,KG,actual,Retail,KES,159,1.23
2024-06-15,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,287,2.23
2024-06-15,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,pulses and nuts,Beans,50,KG,actual,Retail,KES,139,1.08
2024-06-15,Eastern,Marsabit,Laisamis Town,6218,1.58,37.8,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,80,0.62
2024-06-15,Eastern,Marsabit,Loglogo,10404,1.99,37.92,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,90,0.7
2024-06-15,Eastern,Marsabit,Loglogo,10404,1.99,37.92,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,105,0.82
2024-06-15,Eastern,Marsabit,Loglogo,10404,1.99,37.92,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,133,1.03
2024-06-15,Eastern,Marsabit,Loglogo,10404,1.99,37.92,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,117,0.91
2024-06-15,Eastern,Marsabit,Loglogo,10404,1.99,37.92,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Marsabit,Loglogo,10404,1.99,37.92,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,Eastern,Marsabit,Loglogo,10404,1.99,37.92,miscellaneous food,Sugar,97,KG,actual,Retail,KES,145,1.13
2024-06-15,Eastern,Marsabit,Loglogo,10404,1.99,37.92,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2024-06-15,Eastern,Marsabit,Loglogo,10404,1.99,37.92,pulses and nuts,Beans,50,KG,actual,Retail,KES,125,0.97
2024-06-15,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,79,0.61
2024-06-15,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,109,0.85
2024-06-15,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,151,1.17
2024-06-15,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,155,1.2
2024-06-15,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,miscellaneous food,Salt,185,200 G,actual,Retail,KES,12,0.093
2024-06-15,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,miscellaneous food,Sugar,97,KG,actual,Retail,KES,166,1.29
2024-06-15,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,301,2.34
2024-06-15,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,pulses and nuts,Beans,50,KG,actual,Retail,KES,160,1.24
2024-06-15,Eastern,Marsabit,Loyangalani,6226,2.76,36.72,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,160,1.24
2024-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50,0.39
2024-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,75,0.58
2024-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120,0.93
2024-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,98,0.76
2024-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,miscellaneous food,Sugar,97,KG,actual,Retail,KES,133,1.03
2024-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,275,2.13
2024-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,pulses and nuts,Beans,50,KG,actual,Retail,KES,100,0.78
2024-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,150,1.16
2024-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,200,1.55
2024-06-15,Eastern,Marsabit,Marsabit,190,2.33,37.98,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,80,0.62
2024-06-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,72,0.56
2024-06-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,95,0.74
2024-06-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,134,1.04
2024-06-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,114,0.88
2024-06-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,131,1.02
2024-06-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,miscellaneous food,Sugar,97,KG,actual,Retail,KES,153,1.19
2024-06-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300,2.33
2024-06-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,pulses and nuts,Beans,50,KG,actual,Retail,KES,127,0.99
2024-06-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,vegetables and fruits,Kale,796,KG,actual,Retail,KES,60,0.47
2024-06-15,Eastern,Marsabit,Merille Town,6220,1.42,37.72,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,80,0.62
2024-06-15,Eastern,Marsabit,Songa,10410,2.25,38,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50,0.39
2024-06-15,Eastern,Marsabit,Songa,10410,2.25,38,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,85,0.66
2024-06-15,Eastern,Marsabit,Songa,10410,2.25,38,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140,1.09
2024-06-15,Eastern,Marsabit,Songa,10410,2.25,38,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110,0.85
2024-06-15,Eastern,Marsabit,Songa,10410,2.25,38,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10,0.078
2024-06-15,Eastern,Marsabit,Songa,10410,2.25,38,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160,1.24
2024-06-15,Eastern,Marsabit,Songa,10410,2.25,38,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,280,2.17
2024-06-15,Eastern,Marsabit,Songa,10410,2.25,38,pulses and nuts,Beans,50,KG,actual,Retail,KES,150,1.16
2024-06-15,Eastern,Marsabit,Songa,10410,2.25,38,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,100,0.78
